년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2016-12-01,"76,700","-1,000","188,500","14,577,534,800","77,300","78,700","76,700","5,185,218","67,603,887"
2016-11-30,"77,700","-2,100","255,953","20,071,839,900","79,500","79,900","77,700","5,252,822","67,603,887"
2016-11-29,"79,800",400,"193,718","15,476,132,800","79,600","81,100","79,100","5,394,790","67,603,887"
2016-11-28,"79,400","-1,900","213,000","17,014,002,100","81,400","81,400","79,100","5,367,749","67,603,887"
2016-11-25,"81,300",600,"169,643","13,708,833,200","80,700","81,600","80,300","5,496,196","67,603,887"
2016-11-24,"80,700","-1,200","173,751","14,103,803,600","81,700","82,000","80,400","5,455,634","67,603,887"
2016-11-23,"81,900",100,"273,571","22,374,678,300","81,800","82,400","80,600","5,536,758","67,603,887"
2016-11-22,"81,800","2,800","345,344","28,145,159,500","79,000","82,000","79,000","5,529,998","67,603,887"
2016-11-21,"79,000","-1,700","186,638","14,803,307,600","80,400","80,500","78,300","5,340,707","67,603,887"
2016-11-18,"80,700",-300,"281,422","22,763,717,200","80,600","81,800","80,000","5,455,634","67,603,887"
2016-11-17,"81,000",700,"239,572","19,286,515,700","80,600","81,100","79,500","5,475,915","67,603,887"
2016-11-16,"80,300","4,300","566,246","45,052,335,100","76,500","80,500","76,500","5,428,592","67,603,887"
2016-11-15,"76,000",200,"186,400","14,234,433,000","75,600","77,100","75,300","5,137,895","67,603,887"
2016-11-14,"75,800","-2,000","261,019","19,945,342,100","77,800","78,200","75,800","5,124,375","67,603,887"
2016-11-11,"77,800","-1,900","433,329","33,712,436,600","79,800","79,800","76,900","5,259,582","67,603,887"
2016-11-10,"79,700","8,400","1,182,920","92,550,524,300","75,300","79,900","75,200","5,388,030","67,603,887"
2016-11-09,"71,300","-3,000","529,993","37,876,625,900","74,300","74,600","69,900","4,814,540","67,525,112"
2016-11-08,"74,300",600,"143,280","10,638,237,400","74,300","74,500","73,800","5,017,116","67,525,112"
2016-11-07,"73,700",500,"155,971","11,459,367,000","73,200","74,200","73,100","4,976,601","67,525,112"
2016-11-04,"73,200","1,800","280,780","20,480,122,800","71,200","74,000","71,200","4,942,838","67,525,112"
2016-11-03,"71,400",100,"383,722","27,472,717,400","70,400","72,600","70,300","4,821,293","67,525,112"
2016-11-02,"71,300","-3,300","640,159","46,250,227,300","74,000","74,500","71,300","4,814,540","67,525,112"
2016-11-01,"74,600","-1,800","388,432","29,129,331,600","75,600","76,600","74,000","5,037,373","67,525,112"
2016-10-31,"76,400","-3,200","498,234","38,836,481,400","79,600","79,900","76,400","5,158,919","67,525,112"
2016-10-28,"79,600","-1,700","299,652","24,012,945,300","80,900","81,100","79,600","5,374,999","67,525,112"
2016-10-27,"81,300",400,"123,235","10,008,441,400","80,900","81,800","80,800","5,489,792","67,525,112"
2016-10-26,"80,900","-1,400","189,596","15,383,490,700","82,400","82,500","80,400","5,462,782","67,525,112"
2016-10-25,"82,300","1,600","305,185","24,981,525,800","80,300","82,700","80,300","5,557,317","67,525,112"
2016-10-24,"80,700",100,"150,118","12,136,705,400","81,700","81,700","80,500","5,449,277","67,525,112"
2016-10-21,"80,600",-400,"192,255","15,544,030,500","81,600","81,700","80,400","5,442,524","67,525,112"
2016-10-20,"81,000",-700,"278,568","22,851,673,400","82,100","82,900","81,000","5,469,534","67,525,112"
2016-10-19,"81,700",900,"246,435","20,046,590,000","81,000","82,200","80,400","5,516,802","67,525,112"
2016-10-18,"80,800",300,"169,592","13,621,126,100","80,300","80,800","79,700","5,456,029","67,525,112"
2016-10-17,"80,500","1,200","160,442","12,895,202,600","79,500","81,000","79,500","5,435,772","67,525,112"
2016-10-14,"79,300",0,"148,730","11,806,244,300","79,300","79,800","79,000","5,354,741","67,525,112"
2016-10-13,"79,300",-900,"203,778","16,246,466,300","80,400","80,500","79,300","5,354,741","67,525,112"
2016-10-12,"80,200","-1,300","534,287","42,615,651,500","81,500","81,500","79,000","5,415,514","67,525,112"
2016-10-11,"81,500","-1,100","257,663","21,135,495,400","82,700","82,900","81,500","5,503,297","67,525,112"
2016-10-10,"82,600",-800,"144,551","11,975,729,700","83,200","83,700","82,500","5,577,574","67,525,112"
2016-10-07,"83,400","-1,900","242,697","20,403,961,200","85,100","85,400","83,300","5,631,594","67,525,112"
2016-10-06,"85,300",-200,"388,287","33,165,143,800","85,200","86,300","84,100","5,759,892","67,525,112"
2016-10-05,"85,500","4,300","728,681","61,332,606,400","82,000","85,500","81,800","5,773,397","67,525,112"
2016-10-04,"81,200",-600,"351,455","28,809,606,800","81,700","82,700","81,200","5,483,039","67,525,112"
2016-09-30,"81,800",-900,"380,670","31,409,714,000","83,300","84,200","81,700","5,523,554","67,525,112"
